"","V1"
"不能顧小孩的時",1
"不能養小孩的就",1
"不自己人都會慢",1
"不自戀b隨和而",1
"不舒服到現在我",1
"不舒服或是生產",1
"不良示範呢常常",1
"不花錢雇個小姑",1
"不著覺心事還是",1
"不行。另外我和",1
"不行他們反而還",1
"不行最後結論你",1
"不行小孩充電的",1
"不行就不要下降",1
"不行快抓狂下一",1
"不行我每次面對",1
"不行時常不合就",1
"不行身邊太多例",1
"不行阿單身不生",1
"不要一直勸人生",1
"不要下降了不甘",1
"不要來這世界但",1
"不要傳承痛苦給",1
"不要再把責任丟",1
"不要出什麼意外",1
"不要出生啊Ic",1
"不要出生算了人",1
"不要叫別人跟你",1
"不要吃吉拿棒也",1
"不要唱什麼高調",1
"不要唱高調說窮",1
"不要問他阿不然",1
"不要問好處因為",1
"不要喝下孟婆湯",1
"不要喪氣月入不",1
"不要因為壓力而",1
"不要因為有小孩",1
"不要太兇XD小",1
"不要太兇XD生",1
"不要小孩我會說",1
"不要就丟掉喔還",1
"不要工作的欸我",1
"不要想太多能相",1
"不要想得太偉大",1
"不要成為高齡產",1
"不要有什麼養兒",1
"不要有小孩有一",1
"不要有慾望慾望",1
"不要為了錢賺錢",1
"不要為這個社會",1
"不要生了台灣少",1
"不要生最好不要",1
"不要生多生一個",1
"不要生大家說好",1
"不要生對他們還",1
"不要生小孩一個",1
"不要生小孩各位",1
"不要生小孩呀就",1
"不要生小孩沒辦",1
"不要生小孩的議",1
"不要生小孩長歪",1
"不要生就不要生",1
"不要生我替臺灣",1
"不要生才不會生",1
"不要生是很好的",1
"不要看到小孩還",1
"不要結婚生小孩",1
"不要考慮不過每",1
"不要複製出另一",1
"不要說太早隨著",1
"不要說後面的事",1
"不要說死或只為",1
"不要說窮人生小",1
"不要請人說服你",1
"不要跟現任男友",1
"不要這樣快回來",1
"不要那麼早生小",1
"不要鳥他他在亂",1
"不見了她的名字",1
"不見弟弟身影所",1
"不見遇得到想請",1
"不覺五年過去了",1
"不覺得人生沒意",1
"不覺得可愛(除",1
"不覺得小孩有多",1
"不覺得有結婚的",1
"不覺得溫馨也不",1
"不覺得結婚的必",1
"不計時間成本我",1
"不討好只是覺得",1
"不記得了現職包",1
"不該生小孩但我",1
"不認為能夠照顧",1
"不認真工作沒事",1
"不說了至於照顧",1
"不說環境影響我",1
"不論男女我都不",1
"不論自身價值觀",1
"不講懷孕生產我",1
"不讀的我也曾經",1
"不變分子變多了",1
"不變細思極喜我",1
"不讓孩子受苦尤",1
"不負責任連五十",1
"不買車要出門就",1
"不贅述了心理諮",1
"不贅述想到光是",1
"不走窮養之路但",1
"不起不敢生父母",1
"不起之前看過一",1
"不起你還敢生孩",1
"不起來了不好意",1
"不起來你是要我",1
"不起來女孩兒們",1
"不起來的權力然",1
"不起只能靠多做",1
"不起可是我成為",1
"不起小孩所以都",1
"不起小孩的八卦",1
"不起小孩說現在",1
"不起我的本心可",1
"不起爛沒15萬",1
"不起的垃圾才對",1
"不起車房年薪沒",1
"不起這也是為什",1
"不起高三國中聯",1
"不足以組成家庭",1
"不足多數買不起",1
"不足女生又不當",1
"不足是難免吧而",1
"不足的話會很痛",1
"不追求多高目標",1
"不通吧我認為也",1
"不通為何要生小",1
"不過不曉得是否",1
"不過也只限前1",1
"不過也是變得非",1
"不過也會有福利",1
"不過以後我有小",1
"不過你已經出社",1
"不過其實我內心",1
"不過因為物種問",1
"不過因為疫情作",1
"不過大概可以知",1
"不過大概是這樣",1
"不過如果政府願",1
"不過如果是妳物",1
"不過媽媽自認為",1
"不過家長不管的",1
"不過就婚後再看",1
"不過就是短命十",1
"不過就算決定不",1
"不過想給原PO",1
"不過我也反過來",1
"不過我是女生應",1
"不過我連去都不",1
"不過我連童星等",1
"不過有一位媽媽",1
"不過每個人都有",1
"不過爸爸輩有六",1
"不過現階段的大",1
"不過的確是事實",1
"不過目前是女方",1
"不過與其把小孩",1
"不過若是父母有",1
"不過落在13萬",1
"不過薪水差你們",1
"不過許多專家指",1
"不過這和父母個",1
"不過這是真的女",1
"不過這種事也說",1
"不適合其實錢還",1
"不適合生小孩小",1
"不適合生小孩能",1
"不適用在自己身",1
"不適用自己如果",1
"不適跟生產的疼",1
"不那麼窮的人才",1
"不都夠用了有沒",1
"不都殊途同歸活",1
"不重聽但很多人",1
"不錯一個歪掉發",1
"不錯了剩下就是",1
"不錯可能是唸台",1
"不錯我結婚快兩",1
"不錯所以兩人過",1
"不錯某些家長會",1
"不錯的大家會想",1
"不錯的夫妻由於",1
"不錯的教育環境",1
"不錯這樣不生小",1
"不錯都不敢生了",1
"不錯都中產階級",1
"不錯非頂尖高中",1
"不限於小家庭及",1
"不需要來照顧自",1
"不需要吧平淡喜",1
"不需要和伴侶妥",1
"不需要在乎伴侶",1
"不需要帶著拖油",1
"不需要想這麼多",1
"不需要煩惱的確",1
"不需要自己養那",1
"不需要這麼悲觀",1
"不須屈就還有台",1
"不願意去承擔生",1
"不願意忍受的東",1
"不願意接受這些",1
"不願意犧牲奉獻",1
"不願意生小孩要",1
"不願意負擔對方",1
"不願意這麼偉大",1
"不願找個想生小",1
"不願為婚姻壓縮",1
"不飽即便我努力",1
"不飽生活變枯燥",1
"不養你父母可以",1
"不高我比較好奇",1
"不鼓勵他好好善",1
"且不受控的生物",1
"且也不是一位教",1
"且也可促進產業",1
"且他們自己也不",1
"且他還要過很久",1
"且再找再拖會生",1
"且又是獨子家裡",1
"且另一半是自己",1
"且夫妻一起養寶",1
"且媽媽請假同事",1
"且實踐它對有些",1
"且小孩長大後也",1
"且小孩養到一個",1
"且影響程度還遠",1
"且想滿足我爸媽",1
"且我不是藝人，",1
"且早就決定好人",1
"且會被綁住至少",1
"且現在的所得稅",1
"且現在這代就算",1
"且結婚考慮的事",1
"且結婚還能常常",1
"且走對了但殘酷",1
"且越來越多就會",1
"且跟雙方家長都",1
"且蹂躪的更用力",1
"且透過健康檢查",1
"且這不只是中下",1
"且這想法從我1",1
"且連男友都沒有",1
"且遇到結婚後的",1
"且還只是朋友的",1
"且還要過很久才",1
"且養小孩也很不",1
"且養小孩還要花",1
"世上最可憐的人",1
"世上工作隔壁的",1
"世上幾乎都是爛",1
"世上留下些什麼",1
"世我會把自己剩",1
"世界一切你以前",1
"世界一年後再討",1
"世界上不就是為",1
"世界上都是煩惱",1
"世界不再是夢想",1
"世界不喜歡小孩",1
"世界不好嗎上次",1
"世界不快樂了還",1
"世界九成的人類",1
"世界了更不用說",1
"世界但是自己可",1
"世界你可能會被",1
"世界你會在照顧",1
"世界倒不如不要",1
"世界最痛既然這",1
"世界很爛不快樂",1
"世界快樂報告台",1
"世界我是想存好",1
"世界排名卻落居",1
"世界是殘酷的小",1
"世界有多大嗎或",1
"世界沒甚麼問題",1
"世界男人想的這",1
"世界的樣貌可以",1
"世界真的只有自",1
"世界社會環境動",1
"世界第一少子化",1
"世界給你體驗到",1
"世界跟自己一起",1
"世界都是一種折",1
"世界都是你的畫",1
"世痛苦的活著各",1
"世的在上班覺得",1
"世的孩子不希望",1
"世襲了以前很窮",1
"世襲富人世襲的",1
"世襲有錢人也世",1
"世襲的問題都解",1
"世遙遙無期說不",1
"世間但她們還是",1
"世間的奇葩愛男",1
"丟光了沒地方擺",1
"丟到哪麵包餅乾",1
"丟掉喔還不能貓",1
"丟給別人了好嗎",1
"丟給她每年要被",1
"丟給老婆照顧不",1
"並不像你一樣可",1
"並不喜歡小孩而",1
"並不少但這樣的",1
"並不幸福，才希",1
"並不是最好的生",1
"並不是責任而是",1
"並不是買的東西",1
"並不是靠天分跟",1
"並不算親密，但",1
"並且實踐它對有",1
"並且早就決定好",1
"並保有基本生活",1
"並沒有用因為每",1
"並表示不會因結",1
"並論的明明女板",1
"並非因為結婚的",1
"並非是父母要求",1
"中一些回文把剛",1
"中一位媽媽還想",1
"中一個論點也是",1
"中下階層的女性",1
"中之後就因為他",1
"中了什麼魔咒呢",1
"中交壞朋友長大",1
"中位數也不過落",1
"中充滿無限地滿",1
"中最高等的無色",1
"中制服的人那種",1
"中剛好聊到了結",1
"中半數出於自己",1
"中可能導致孩子",1
"中因為我沒錢念",1
"中國再捧一個韓",1
"中國台北人感覺",1
"中國小學校統一",1
"中國的大同電鍋",1
"中國通通給他先",1
"中國那邊也要請",1
"中國難民潮造成",1
"中央大學畢業後",1
"中失敗否則結婚",1
"中小學賓士車接",1
"中就只有人微言",1
"中就幫忙照顧同",1
"中就提到她和老",1
"中就立定志願不",1
"中年危機雖然我",1
"中年晚年必須承",1
"中年父母死去兄",1
"中年老闆娘也是",1
"中心AA制的討",1
"中心一個天七千",1
"中心在生活著老",1
"中心的時候禮貌",1
"中心都住不起你",1
"中必須上國外留",1
"中收益就悶不吭",1
"中時就決定好了",1
"中曾經我也怨恨",1
"中沒有高中因為",1
"中滋味也只有在",1
"中灰姑娘竟把左",1
"中然後不會崩潰",1
"中獨子吸毒害的",1
"中獲得的快感超",1
"中生吵著要拿愛",1
"中生物會生的越",1
"中生說這種話我",1
"中產決不走窮養",1
"中產看上去衣著",1
"中產階層為主結",1
"中產階級今天你",1
"中產階級家裡有",1
"中的女神請問敢",1
"中的插曲他最需",1
"中的窮忙而他們",1
"中真想去一次西",1
"中確實花了他們",1
"中窮人絕對不要",1
"中等社畜不生小",1
"中等社畜糟一點",1
"中結果通通當魯",1
"中絕無僅有的那",1
"中聯考時努力的",1
"中聯考看到路上",1
"中運動相關用品",1
"中過著無憂無慮",1
"中都讀不起只能",1
"中都送讀薇閣復",1
"中鄰居的老公也",1
"中長輩說道如果",1
"中開始不愛唸書",1
"中開始流行垮褲",1
"中間偏早大約晚",1
"中需要領救濟金",1
"中靠補習上中央",1
"中面臨的種種困",1
"中風躺床上住院",1
"串的選擇不同的",1
"串看到了很多夾",1
"丸同胞也拜託生",1
"丸同胞的生存壓",1
"丸的不肖子啊付",1
"丹麥甚至韓國日",1
"主也認識幾對教",1
"主因也不能把媽",1
"主婦就可損失X",1
"主性格豪爽乾脆",1
"主意這輩子不生",1
"主我覺得乾脆不",1
"主我覺得如果真",1
"主我雖然覺得伴",1
"主播高文音的時",1
"主流標準去培養",1
"主管不打算生小",1
"主管可以嗆對同",1
"主管機車壓力大",1
"主結果很容易形",1
"主義者本質上一",1
"主義而孩子他出",1
"主義過生活很早",1
"主要原因是經濟",1
"主要就是基於內",1
"主要是一熱愛工",1
"主要是雙方家長",1
"主見c運動神經",1
"主認識幾對沒有",1
"乂oO煞氣a一",1
"乂卍廢文注音文",1
"久不知道這算不",1
"久了一定會沒有",1
"久了很無聊富士",1
"久他本身也超愛",1
"久以前我就沒想",1
"久以前都是憑感",1
"久太久她值得更",1
"久她值得更好的",1
"久就是到底為什",1
"久後也會回台灣",1
"久才會自己大便",1
"久才會自己洗澡",1
"久是很空虛的快",1
"久每次都是這樣",1
"久比較實在的快",1
"久沒發的廢文p",1
"久的小孩那些小",1
"久終於鼓起勇氣",1
"之一就是房價太",1
"之三毒貪嗔痴九",1
"之上即使先生擺",1
"之下生了小孩他",1
"之中最高等的無",1
"之中然後不會崩",1
"之五或一個人生",1
"之前不是有新聞",1
"之前也有一名退",1
"之前你很難知道",1
"之前凍卵前也有",1
"之前去買雞排的",1
"之前和媽媽在看",1
"之前就該承擔這",1
"之前我十來歲看",1
"之前打工認識的",1
"之前政府官員提",1
"之前文章就提過",1
"之前新聞曾報導",1
"之前曾看過一篇",1
"之前有人說如果",1
"之前柯文哲市長",1
"之前每5年都要",1
"之前看過一篇報",1
"之前真的都會被",1
"之前網路上影片",1
"之前美國有一個",1
"之前跟朋友及她",1
"之前跟鄰居在聊",1
"之前遇過一個渣",1
"之前都不要考慮",1
"之前頂多遇到長",1
"之外也要想好備",1
"之外你的壽命會",1
"之外大部分人生",1
"之對我而言第三",1
"之後一個人在角",1
"之後不結婚不生",1
"之後也會有其他",1
"之後你就是媽媽",1
"之後你會發現原",1
"之後再來談這個",1
"之後去月子中心",1
"之後小孩青春期",1
"之後就一輩子庸",1
"之後就不會這樣",1
"之後就可以過平",1
"之後就因為他散",1
"之後就是一個健",1
"之後就被打了兩",1
"之後就開始為反",1
"之後我居然被老",1
"之後我才了解我",1
"之後我跟我老公",1
"之後才能體會如",1
"之後會母愛噴發",1
"之後的回歸家庭",1
"之後的是我跟老",1
"之後的純愛熱潮",1
"之後自己的小孩",1
"之後要再懷孕大",1
"之後要是體質不",1
"之後要甘願因為",1
"之後都幾乎不聯",1
"之後都會想屎啦",1
"之後養不起之前",1
"之後養到快崩潰",1
"之憂平常那麼自",1
"之我支持原原p",1
"之手機排版傷眼",1
"之明不想害另外",1
"之有錢有閒是重",1
"之樂再比一般神",1
"之看到他帶小孩",1
"之苦嗎我目前是",1
"之說到最後他總",1
"之路但是真的要",1
"之間的想法是什",1
"之間的相處關係",1
"之間的關係有點",1
"之間首先恭喜原",1
"之類可是養寵物",1
"之類的也許是朋",1
"之類的光想就覺",1
"之類的問題還得",1
"之類的地方可是",1
"之類的有人有一",1
"之類的活得很累",1
"之類的的吧我一",1
"之類的真心好奇",1
"之類的說我的母",1
"之類的還是說大",1
"之類的雖然要這",1
"乎1每天被錢追",1
"乎不聯絡生活圈",1
"乎並不少但這樣",1
"乎也滿不錯的大",1
"乎伴侶想看的電",1
"乎伴侶是不是要",1
"乎伴侶要不要吃",1
"乎做錯決定但看",1
"乎別人的眼光沒",1
"乎前幾天同學老",1
"乎勢必生一個最",1
"乎在現代已不適",1
"乎成了結婚的下",1
"乎是唯一解社會",1
"乎是在講經濟問",1
"乎是後門般走動",1
"乎是正常的人都",1
"乎是物質上的滿",1
"乎會兄弟姊妹計",1
"乎每20人就有",1
"乎每個上來問的",1
"乎每天回家都會",1
"乎每天都很晚下",1
"乎沒有受傷很慢",1
"乎沒有煩惱反而",1
"乎都丟光了沒地",1
"乎都他在做毆還",1
"乎都是爛父母居",1
"乎都會生小孩所",1
"乎都會選擇結婚",1
"乎都有親人陪著",1
"乎都被佔據應該",1
"乎都說不通吧我",1
"乎非常自由那如",1
"乏愛與關懷覺得",1
"乏應該生活很痛",1
"乏我這代幸福多",1
"乏膠原蛋白和脂",1
"乏膠原蛋白的情",1
"乏自我修復能力",1
"乏這個過程人生",1
"乖乖存下來擔心",1
"乖乖的畫在白板",1
"乖乖繫上皮帶同",1
"乖存下來擔心自",1
"乖的畫在白板上",1
"乖繫上皮帶同學",1
"乘以無限大但如",1
